ano_eleicao;sigla_uf;nome_municipio;descricao_cargo;num_turno;numero_zona;sigla_partido;nome_candidato;nome_urna_candidato;numero_cand;desc_sit_cand_superior;desc_sit_candidato;desc_sit_cand_tot;total_votos
2004;SP;JUNDIAI;PREFEITO;1;281;PFL;IBIS PEREIRA MAURO DA CRUZ;IBIS CRUZ;25;;DEFERIDO;NÃO ELEITO;3206
2004;SP;JUNDIAI;PREFEITO;1;65;PPS;JOSÉ APARECIDO MARCUSSI;MARCUSSI;23;;DEFERIDO;NÃO ELEITO;2498
2004;SP;JUNDIAI;PREFEITO;1;281;PPS;JOSÉ APARECIDO MARCUSSI;MARCUSSI;23;;DEFERIDO;NÃO ELEITO;2149
2004;SP;JUNDIAI;PREFEITO;1;281;PSTU;BENJAMIM RIBEIRO FILHO;FRANK;16;;DEFERIDO;NÃO ELEITO;417
2004;SP;JUNDIAI;PREFEITO;1;65;PSTU;BENJAMIM RIBEIRO FILHO;FRANK;16;;DEFERIDO;NÃO ELEITO;292
2004;SP;JUNQUEIROPOLIS;PREFEITO;1;196;PSDB;OSMAR PINATTO;OSMAR PINATTO;45;;DEFERIDO;ELEITO;5576
2004;SP;JUNQUEIROPOLIS;PREFEITO;1;196;PPS;EDVALDO APARECIDO CARVALHO;EDVALDO AP. CARVALHO;23;;DEFERIDO;NÃO ELEITO;4725
2004;SP;JUQUIA;PREFEITO;1;223;PMDB;MANOEL SOARES DA COSTA FILHO;QUINCO SOARES;15;;DEFERIDO;ELEITO;3366
2004;SP;JUQUIA;PREFEITO;1;223;PTB;MOHSEN HOJEIJE;MERCE;14;;DEFERIDO;NÃO ELEITO;2979
2004;SP;JUQUIA;PREFEITO;1;223;PFL;YVETE MIYOKO HATTORI;DRA IVETE;25;;DEFERIDO;NÃO ELEITO;2039
2004;SP;JUQUIA;PREFEITO;1;223;PSB;ANTONIO ALONSO;TONICO ALONSO;40;;DEFERIDO;NÃO ELEITO;1855
2004;SP;JUQUIA;PREFEITO;1;223;PL;AZARIAS SANCHES DO AMARAL;AZARIAS;22;;DEFERIDO;NÃO ELEITO;1345
2004;SP;JUQUIA;PREFEITO;1;223;PTC;JOSE APARECIDO TRIGO;TRIGO;36;;DEFERIDO;NÃO ELEITO;513
2004;SP;JUQUITIBA;PREFEITO;1;201;PSDB;ROBERTO SILVAL ROCHA;ROBERTO ROCHA;45;;DEFERIDO;ELEITO;6740
2004;SP;JUQUITIBA;PREFEITO;1;201;PTB;JOSÉ VICTOR VIEIRA;ZÉ VICTOR;14;;DEFERIDO;NÃO ELEITO;5350
2004;SP;JUQUITIBA;PREFEITO;1;201;PT;MARIA APARECIDA MASCHIO PIRES;CIDA MASCHIO;13;;DEFERIDO;NÃO ELEITO;4834
2004;SP;LAGOINHA;PREFEITO;1;128;PSDB;JOSÉ GALVÃO DA ROCHA;ZÉ GALVÃO;45;;DEFERIDO;ELEITO;2114
2004;SP;LAGOINHA;PREFEITO;1;128;PFL;ELCIO JOSE FERREIRA;ELCIO;25;;DEFERIDO;NÃO ELEITO;2089
2004;SP;LARANJAL PAULISTA;PREFEITO;1;209;PFL;ROBERTO FUGLINI;ROBERTO FUGLINI;25;;DEFERIDO;ELEITO;5372
2004;SP;LARANJAL PAULISTA;PREFEITO;1;209;PTB;VICENTE DI SANTI;VICENTE DI SANTI;14;;DEFERIDO;NÃO ELEITO;4494
2004;SP;LARANJAL PAULISTA;PREFEITO;1;209;PSDB;FRANCISCO SCUDELLER;CHICO SCUDELLER;45;;DEFERIDO;NÃO ELEITO;3117
2004;SP;LARANJAL PAULISTA;PREFEITO;1;209;PPS;FERNANDO CORRÊA;FERNANDO CORREA;23;;DEFERIDO;NÃO ELEITO;733
2004;SP;LAVINIA;PREFEITO;1;153;PSDB;SALVADOR CAZUO MATSUNAKA;SALVADOR CAZUO MATSUNAKA;45;;DEFERIDO;ELEITO;1751
2004;SP;LAVINIA;PREFEITO;1;153;PFL;FLAUTILDES PEREIRA DUDU FILHO;DUDU;25;;DEFERIDO;RENÚNCIA/FALECIMENTO COM SUBSTITUIÇÃO;1310
2004;SP;LAVINIA;PREFEITO;1;153;PP;REGINA MARTA TERÇARIOL DUDU;REGINA MARTA TERÇARIOL DUDU;25;;;NÃO ELEITO;1310
2004;SP;LAVRINHAS;PREFEITO;1;42;PT;MARINA INEZ MARTINS LOZANO;MARINA LOZANO;13;;DEFERIDO;ELEITO;2277
2004;SP;LAVRINHAS;PREFEITO;1;42;PSDB;RAFAEL ROBERTO ZAPPA;ZAPPA;45;;DEFERIDO;NÃO ELEITO;1766
2004;SP;LAVRINHAS;PREFEITO;1;42;PP;OSWALDO ESTEVES CORDEIRO;ESTEVES;11;;DEFERIDO;NÃO ELEITO;366
2004;SP;LEME;PREFEITO;1;188;PTB;GERALDO MACARENKO;DR. MACARENKO;14;;DEFERIDO;ELEITO;20148
2004;SP;LEME;PREFEITO;1;188;PT;PAULO ROBERTO BLASCKE;PAULO BLASCKE;13;;DEFERIDO;NÃO ELEITO;14635
2004;SP;LEME;PREFEITO;1;188;PSDB;NILO SERGIO PINTO;NILO;45;;DEFERIDO;NÃO ELEITO;10486
2004;SP;LENCOIS PAULISTA;PREFEITO;1;161;PSDB;JOSÉ ANTONIO MARISE;MARISE;45;;DEFERIDO;ELEITO;18221
2004;SP;LENCOIS PAULISTA;PREFEITO;1;161;PMDB;JOSÉ RUBENS PIETRAROIA;ZÉ RUBENS;15;;DEFERIDO;NÃO ELEITO;12374
2004;SP;LENCOIS PAULISTA;PREFEITO;1;161;PHS;LUIS CARLOS DOMINGUES MACIEL;COQUINHA;31;;DEFERIDO;NÃO ELEITO;1118
2004;SP;LIMEIRA;PREFEITO;1;66;PDT;SILVIO FELIX DA SILVA;SILVIO FELIX;12;;DEFERIDO;ELEITO;34107
2004;SP;LIMEIRA;PREFEITO;1;399;PDT;SILVIO FELIX DA SILVA;SILVIO FELIX;12;;DEFERIDO;ELEITO;22793
2004;SP;LIMEIRA;PREFEITO;1;66;PSDB;JOSÉ CARLOS PEJON;PEJON;45;;DEFERIDO;NÃO ELEITO;20478
2004;SP;LIMEIRA;PREFEITO;1;66;PFL;LUSENRIQUE QUINTAL;QUINTAL;25;;DEFERIDO;NÃO ELEITO;15429
2004;SP;LIMEIRA;PREFEITO;1;399;PSDB;JOSÉ CARLOS PEJON;PEJON;45;;DEFERIDO;NÃO ELEITO;13488
2004;SP;LIMEIRA;PREFEITO;1;66;PT;WILSON NUNES CERQUEIRA;WILSON CERQUEIRA;13;;DEFERIDO;NÃO ELEITO;12345
2004;SP;LIMEIRA;PREFEITO;1;399;PFL;LUSENRIQUE QUINTAL;QUINTAL;25;;DEFERIDO;NÃO ELEITO;9969
2004;SP;LIMEIRA;PREFEITO;1;399;PT;WILSON NUNES CERQUEIRA;WILSON CERQUEIRA;13;;DEFERIDO;NÃO ELEITO;8205
2004;SP;LINDOIA;PREFEITO;1;134;PPS;ELCIO FIORI DE GODOY;ELCIO;23;;DEFERIDO;ELEITO;2210
2004;SP;LINDOIA;PREFEITO;1;134;PTB;EDMAR ROBERTO PEREIRA;EDMAR;14;;DEFERIDO;NÃO ELEITO;1395
2004;SP;LINS;PREFEITO;1;297;PSDB;APARECIDA DE FÁTIMA DOMINGUES OTTÊNIO PIRES;FÁTIMA PIRES;45;;DEFERIDO;ELEITO;9617
2004;SP;LINS;PREFEITO;1;67;PSDB;APARECIDA DE FÁTIMA DOMINGUES OTTÊNIO PIRES;FÁTIMA PIRES;45;;DEFERIDO;ELEITO;6694
2004;SP;LINS;PREFEITO;1;297;PT;AMÉRICO TABIAN JUNIOR;TABIAN;13;;DEFERIDO;NÃO ELEITO;2120
2004;SP;LINS;PREFEITO;1;67;PT;AMÉRICO TABIAN JUNIOR;TABIAN;13;;DEFERIDO;NÃO ELEITO;1066
2004;SP;LORENA;PREFEITO;1;68;PTB;PAULO CESAR NEME;DR.PAULO NEME;14;;DEFERIDO;ELEITO;21740
2004;SP;LORENA;PREFEITO;1;68;PPS;CARLOS EUGENIO MARCONDES FILHO;CARLOS MARCONDES;23;;DEFERIDO;NÃO ELEITO;11669
2004;SP;LORENA;PREFEITO;1;68;PSB;LUIZ MARTINHO GOMES;DR. MARTINHO;40;;DEFERIDO;NÃO ELEITO;5102
2004;SP;LORENA;PREFEITO;1;68;PDT;JOSE WILLY LUCIANO GIACONI JUNIOR;DR. WILLY;12;;DEFERIDO;NÃO ELEITO;3659
2004;SP;LORENA;PREFEITO;1;68;PV;MARIA DE LOURDES FRADIQUE DE CASTRO ANDRADE;LU FRADIQUE;43;;DEFERIDO;NÃO ELEITO;2455
2004;SP;LOURDES;PREFEITO;1;214;PSDB;ODÉCIO RODRIGUES DA SILVA;ODÉCIO RODRIGUES DA SILVA;45;;DEFERIDO;ELEITO;779
2004;SP;LOURDES;PREFEITO;1;214;PL;YALMO QUERINO DA SILVA;YALMO;22;;DEFERIDO;NÃO ELEITO;669
2004;SP;LOUVEIRA;PREFEITO;1;345;PSDB;ELEUTÉRIO BRUNO MALERBA FILHO;DR. ELEUTÉRIO;45;;DEFERIDO;ELEITO;8775
2004;SP;LOUVEIRA;PREFEITO;1;345;PMDB;JOSÉ CARLOS KARMANGHIA MARTINS DE TOLEDO;KARMANGHIA;15;;DEFERIDO;NÃO ELEITO;8655
2004;SP;LOUVEIRA;PREFEITO;1;345;PMN;JOSÉ BARROS PEREIRA;BARROS;33;;DEFERIDO;NÃO ELEITO;89
2004;SP;LUCELIA;PREFEITO;1;69;PT;JOÃO PEDRO MORANDI;JOÃO PEDRO;13;;DEFERIDO;ELEITO;6422
2004;SP;LUCELIA;PREFEITO;1;69;PSDB;DJAIR BEDORE FIORINI;DJAIR;45;;DEFERIDO;NÃO ELEITO;3400
2004;SP;LUCELIA;PREFEITO;1;69;PFL;MOACYR PACHECO DUARTE;MOACYR PASCOAL;25;;DEFERIDO;NÃO ELEITO;809
2004;SP;LUCIANOPOLIS;PREFEITO;1;159;PT;ADEMIR MANTOVANELLI;CANELINHA;13;;DEFERIDO;ELEITO;857
2004;SP;LUCIANOPOLIS;PREFEITO;1;159;PTB;JOSÉ MIRANDA;ZÉ MIRANDA;14;;DEFERIDO;NÃO ELEITO;586
2004;SP;LUIS ANTONIO;PREFEITO;1;133;PSDB;IZAIAS LEÃO DE SOUZA;DR. IZAIAS;45;;DEFERIDO;ELEITO;3369
2004;SP;LUIS ANTONIO;PREFEITO;1;133;PTB;JOSÉ ALCIDES ROSATTI;ZEZINHO ROSATTI;14;;DEFERIDO;NÃO ELEITO;2295
2004;SP;LUISIANIA;PREFEITO;1;289;PTB;NIVALDO CERVIGNI;NIVALDO;14;;DEFERIDO;ELEITO;1554
2004;SP;LUISIANIA;PREFEITO;1;289;PMDB;GERALDO DEOLINDO APOLINÁRIO;GERALDO;15;;DEFERIDO;NÃO ELEITO;1472
2004;SP;LUPERCIO;PREFEITO;1;47;PMDB;ABILIO KEMPE;ABILIO KEMPE;15;;DEFERIDO;ELEITO;1471
2004;SP;LUPERCIO;PREFEITO;1;47;PTB;SEBASTIÃO MENDONÇA FILHO;TIÃOZINHO MENDONÇA;14;;DEFERIDO;NÃO ELEITO;1183
2004;SP;LUPERCIO;PREFEITO;1;47;PT;SUELY MARGARET CASAGRANDE BOSSONI;MARGARET CASAGRANDE;13;;DEFERIDO;NÃO ELEITO;172
2004;SP;LUTECIA;PREFEITO;1;12;PFL;EVALDO BARQUILHA DE OLIVEIRA;EVALDO, EVALDO BARQUILHA;25;;DEFERIDO;ELEITO;1160
2004;SP;LUTECIA;PREFEITO;1;12;PDT;LAUDEMIR LEATI;LEATI;12;;DEFERIDO;NÃO ELEITO;764
2004;SP;MACATUBA;PREFEITO;1;86;PMDB;COOLIDGE HERCOS JUNIOR;DR. COOLIDGE;15;;DEFERIDO;ELEITO;6188
2004;SP;MACATUBA;PREFEITO;1;86;PTB;JOSE GINO PEREIRA NETO;ZEZO;14;;DEFERIDO;NÃO ELEITO;3884
2004;SP;MACAUBAL;PREFEITO;1;77;PMDB;SERGIO LUIZ DE MIRA;MAMÃO;15;;DEFERIDO;ELEITO;1600
2004;SP;MACAUBAL;PREFEITO;1;77;PPS;FARID CHAMAS;FARID CHAMAS;23;;DEFERIDO;NÃO ELEITO;1460
2004;SP;MACAUBAL;PREFEITO;1;77;PFL;MAURI CARLOS ALVES DE ALMEIDA;DR. MAURI;25;;DEFERIDO;NÃO ELEITO;1377
2004;SP;MACAUBAL;PREFEITO;1;77;PTB;NORAIR BRAGUINI;NORAIR GRAIA;14;;DEFERIDO;NÃO ELEITO;233
2004;SP;MACEDONIA;PREFEITO;1;302;PTB;MOACYR JOSE MARSOLA;MOACYR;14;;DEFERIDO;ELEITO;1373
2004;SP;MACEDONIA;PREFEITO;1;302;PMDB;NEIDE SAVES PRINCI;NEIDE;15;;DEFERIDO;NÃO ELEITO;1207
2004;SP;MAGDA;PREFEITO;1;162;PMDB;VIRICIMO CAZELLI;DUI CAZELLI;15;;DEFERIDO;ELEITO;1118
2004;SP;MAGDA;PREFEITO;1;162;PTB;BRAZ DOURADO;BRAZ DOURADO;14;;DEFERIDO;NÃO ELEITO;789
2004;SP;MAGDA;PREFEITO;1;162;PSDB;JAIR TARDIOLI;JAIR TARDIOLI;45;;DEFERIDO;NÃO ELEITO;554
2004;SP;MAIRINQUE;PREFEITO;1;131;PTB;DENNYS VENERI;DENYS;14;;DEFERIDO;ELEITO;10715
2004;SP;MAIRINQUE;PREFEITO;1;131;PSDB;ANTONIO ALEXANDRE GEMENTE;TONINHO GEMENTE;45;;DEFERIDO;NÃO ELEITO;9657
2004;SP;MAIRINQUE;PREFEITO;1;131;PL;MARCÍLIO DUARTE LIMA;MARCILIO DUARTE;22;;DEFERIDO;NÃO ELEITO;2879
2004;SP;MAIRINQUE;PREFEITO;1;131;PT;EUGÊNIO CARLOS FATTORI;GENINHO;13;;DEFERIDO;NÃO ELEITO;2091
2004;SP;MAIRINQUE;PREFEITO;1;131;PP;EDSON VICENTE SALATA;SALATA;11;;DEFERIDO;NÃO ELEITO;590
2004;SP;MAIRIPORA;PREFEITO;1;237;PSDB;ANTONIO SHIGUEYUKI AIACYDA;AIACYDA;45;;DEFERIDO;ELEITO;16640
2004;SP;MAIRIPORA;PREFEITO;1;237;PTB;ANTONIO JAIR DE OLIVEIRA NASCIMENTO;JAIR;14;;DEFERIDO;NÃO ELEITO;9318
2004;SP;MAIRIPORA;PREFEITO;1;237;PT;ESSIO MINOZZI JUNIOR;PROFESSOR ESSIO;13;;DEFERIDO;NÃO ELEITO;3303
2004;SP;MAIRIPORA;PREFEITO;1;237;PSB;ARLINDO CARPI;CARPI;40;;DEFERIDO;NÃO ELEITO;3127
2004;SP;MAIRIPORA;PREFEITO;1;237;PFL;MARIA DE FÁTIMA LODI SIQUEIRA;FÁTIMA LODI;25;;DEFERIDO;NÃO ELEITO;1474
2004;SP;MAIRIPORA;PREFEITO;1;237;PMN;MANOELINO CORDEIRO DOS SANTOS;MANOELINO CORDEIRO;33;;DEFERIDO;NÃO ELEITO;468
2004;SP;MANDURI;PREFEITO;1;94;PL;JOSE HENRIQUE LOVATO;JOSE HENRIQUE;22;;SUB JUDICE;ELEITO;2745
2004;SP;MANDURI;PREFEITO;1;94;PDT;OSMIR PALUGAN;OSMIR;12;;DEFERIDO;NÃO ELEITO;2094
2004;SP;MANDURI;PREFEITO;1;94;PT;IVANETE APARECIDA DOS SANTOS;IVANETE VIEIRA;13;;DEFERIDO;NÃO ELEITO;844
2004;SP;MARABA PAULISTA;PREFEITO;1;102;PL;JOSE MONTEIRO DA ROCHA;ZEZÃO;22;;DEFERIDO;ELEITO;1202
2004;SP;MARABA PAULISTA;PREFEITO;1;102;PSDB;HAMILTON SEBASTIÃO DA SILVA;HAMILTON NENO;45;;DEFERIDO;NÃO ELEITO;1093
2004;SP;MARABA PAULISTA;PREFEITO;1;102;PV;ELI ROBERTO CHAVES;ELI ROBERTO;43;;DEFERIDO;NÃO ELEITO;524
2004;SP;MARACAI;PREFEITO;1;363;PFL;ROBERTO DE ALMEIDA;BETO;25;;DEFERIDO;ELEITO;4779
2004;SP;MARACAI;PREFEITO;1;363;PMDB;ELIZABETE DE CARVALHO FETTER;BETE;15;;DEFERIDO;NÃO ELEITO;3880
2004;SP;MARACAI;PREFEITO;1;363;PT;SOLANGE MARIA LEME;SOLANGE;13;;DEFERIDO;NÃO ELEITO;418
2004;SP;MARAPOAMA;PREFEITO;1;79;PTB;LOURENÇO LORENCETI;LOURENÇO;14;;DEFERIDO;ELEITO;1422
2004;SP;MARIAPOLIS;PREFEITO;1;157;PSDB;JOSÉ APARECIDO DE OLIVEIRA;ZÉ VENÁ;45;;DEFERIDO;ELEITO;1564
2004;SP;MARIAPOLIS;PREFEITO;1;157;PTB;ANTONIO JESUS RAVAZI;SAPONGA;14;;DEFERIDO;NÃO ELEITO;1114
2004;SP;MARILIA;PREFEITO;1;400;PSDB;MARIO BULGARELI;PROFESSOR MARIO BULGARELI;45;;DEFERIDO;ELEITO;23087
2004;SP;MARILIA;PREFEITO;1;70;PSDB;MARIO BULGARELI;PROFESSOR MARIO BULGARELI;45;;DEFERIDO;ELEITO;20611
2004;SP;MARILIA;PREFEITO;1;400;PRP;JOSEPH ZUZA SOMAAN ABDUL MASSIH;ZUZA;44;;DEFERIDO;NÃO ELEITO;11825
2004;SP;MARILIA;PREFEITO;1;70;PRP;JOSEPH ZUZA SOMAAN ABDUL MASSIH;ZUZA;44;;DEFERIDO;NÃO ELEITO;10757
2004;SP;MARILIA;PREFEITO;1;70;PRTB;DOMINGOS ALCALDE;DOMINGOS ALCALDE;28;;DEFERIDO;NÃO ELEITO;9316
2004;SP;MARILIA;PREFEITO;1;400;PRTB;DOMINGOS ALCALDE;DOMINGOS ALCALDE;28;;DEFERIDO;NÃO ELEITO;8407
2004;SP;MARILIA;PREFEITO;1;400;PT;ALONSO BEZERRA DE CARVALHO;PROFESSOR ALONSO;13;;DEFERIDO;NÃO ELEITO;8353
2004;SP;MARILIA;PREFEITO;1;70;PT;ALONSO BEZERRA DE CARVALHO;PROFESSOR ALONSO;13;;DEFERIDO;NÃO ELEITO;6455
2004;SP;MARILIA;PREFEITO;1;400;PFL;MARCOS SANTANA REZENDE;MARCOS REZENDE;25;;DEFERIDO;NÃO ELEITO;3277
2004;SP;MARILIA;PREFEITO;1;70;PFL;MARCOS SANTANA REZENDE;MARCOS REZENDE;25;;DEFERIDO;NÃO ELEITO;2867
2004;SP;MARILIA;PREFEITO;1;400;PAN;CECILIO GARCIA ESPOSITO;ESPOSITO - RAUL SEIXAS;26;;DEFERIDO;NÃO ELEITO;402
2004;SP;MARILIA;PREFEITO;1;70;PAN;CECILIO GARCIA ESPOSITO;ESPOSITO - RAUL SEIXAS;26;;DEFERIDO;NÃO ELEITO;311
2004;SP;MARINOPOLIS;PREFEITO;1;232;PPS;VALTER APARECIDO MARQUESINI;VALTER MARQUESINI;23;;DEFERIDO;ELEITO;1168
2004;SP;MARINOPOLIS;PREFEITO;1;232;PMDB;RUBENS MARIM TOLEDO;RUBÃO;15;;DEFERIDO;NÃO ELEITO;507
2004;SP;MARTINOPOLIS;PREFEITO;1;71;PSDB;ANTONIO LEAL CORDEIRO;TONHO;45;;DEFERIDO;ELEITO;7193
2004;SP;MARTINOPOLIS;PREFEITO;1;71;PSB;LUIZ ANTONIO LEITE OLIVEIRA;LUIZ LEITE;40;;DEFERIDO;NÃO ELEITO;5832
2004;SP;MATAO;PREFEITO;1;170;PT;ADAUTO APARECIDO SCARDOELLI;ADAUTO;13;;DEFERIDO;ELEITO;16302
2004;SP;MATAO;PREFEITO;1;170;PSDB;JAYME GIMENEZ;JAYME GIMENEZ;45;;DEFERIDO;NÃO ELEITO;15046
2004;SP;MATAO;PREFEITO;1;170;PP;ERNESTO MASSELANI NETO;NETO MASSELANI;11;;DEFERIDO;NÃO ELEITO;11981
2004;SP;MATAO;PREFEITO;1;170;PSC;BENEDITO JOSÉ FERNANDES;BENÊ FERNANDES;20;;DEFERIDO;NÃO ELEITO;1720
2004;SP;MAUA;PREFEITO;1;365;PV;LEONEL DAMO;LEONEL DAMO;43;;DEFERIDO;ELEITO;27454
2004;SP;MAUA;PREFEITO;1;339;PV;LEONEL DAMO;LEONEL DAMO;43;;DEFERIDO;ELEITO;19731
2004;SP;MAUA;PREFEITO;1;217;PV;LEONEL DAMO;LEONEL DAMO;43;;DEFERIDO;ELEITO;16221
2004;SP;MAUA;PREFEITO;1;364;PV;LEONEL DAMO;LEONEL DAMO;43;;DEFERIDO;ELEITO;16178
2004;SP;MAUA;PREFEITO;1;365;PSB;FRANCISCO ESMERALDO FELIPE CARNEIRO;CHIQUINHO DO ZAIRA;40;;DEFERIDO;NÃO ELEITO;8099
2004;SP;MAUA;PREFEITO;1;339;PSB;FRANCISCO ESMERALDO FELIPE CARNEIRO;CHIQUINHO DO ZAIRA;40;;DEFERIDO;NÃO ELEITO;4824
2004;SP;MAUA;PREFEITO;1;364;PSB;FRANCISCO ESMERALDO FELIPE CARNEIRO;CHIQUINHO DO ZAIRA;40;;DEFERIDO;NÃO ELEITO;3674
2004;SP;MAUA;PREFEITO;1;217;PSB;FRANCISCO ESMERALDO FELIPE CARNEIRO;CHIQUINHO DO ZAIRA;40;;DEFERIDO;NÃO ELEITO;3655
2004;SP;MAUA;PREFEITO;1;365;PPS;ADMIR JACOMUSSI;JACOMUSSI;23;;DEFERIDO;NÃO ELEITO;2252
2004;SP;MAUA;PREFEITO;1;339;PPS;ADMIR JACOMUSSI;JACOMUSSI;23;;DEFERIDO;NÃO ELEITO;2156
2004;SP;MAUA;PREFEITO;1;364;PPS;ADMIR JACOMUSSI;JACOMUSSI;23;;DEFERIDO;NÃO ELEITO;1919
2004;SP;MAUA;PREFEITO;1;217;PPS;ADMIR JACOMUSSI;JACOMUSSI;23;;DEFERIDO;NÃO ELEITO;1639
2004;SP;MAUA;PREFEITO;1;365;PCO;CATARINA BORGES;CATARINA  DO COQUEIRO;29;;DEFERIDO;NÃO ELEITO;284
2004;SP;MAUA;PREFEITO;1;339;PCO;CATARINA BORGES;CATARINA  DO COQUEIRO;29;;DEFERIDO;NÃO ELEITO;182
2004;SP;MAUA;PREFEITO;1;217;PSTU;DIEGO MARTINS DOS SANTOS;DIEGO;16;;DEFERIDO;NÃO ELEITO;115
2004;SP;MAUA;PREFEITO;1;217;PCO;CATARINA BORGES;CATARINA  DO COQUEIRO;29;;DEFERIDO;NÃO ELEITO;109
2004;SP;MAUA;PREFEITO;1;364;PCO;CATARINA BORGES;CATARINA  DO COQUEIRO;29;;DEFERIDO;NÃO ELEITO;106
2004;SP;MAUA;PREFEITO;1;365;PSTU;DIEGO MARTINS DOS SANTOS;DIEGO;16;;DEFERIDO;NÃO ELEITO;106
2004;SP;MAUA;PREFEITO;1;364;PSTU;DIEGO MARTINS DOS SANTOS;DIEGO;16;;DEFERIDO;NÃO ELEITO;100
2004;SP;MAUA;PREFEITO;1;339;PSTU;DIEGO MARTINS DOS SANTOS;DIEGO;16;;DEFERIDO;NÃO ELEITO;96
2004;SP;MENDONCA;PREFEITO;1;64;PP;CYOZI AIZAWA;CYOZI;11;;DEFERIDO;ELEITO;1389
2004;SP;MENDONCA;PREFEITO;1;64;PSDB;JOSÉ TALHARI;JOSÉ TALHARI;45;;DEFERIDO;NÃO ELEITO;1194
2004;SP;MERIDIANO;PREFEITO;1;302;PTB;JOSÉ TORRENTE DIOGO DE FARIAS;TORRENTE;14;;DEFERIDO;ELEITO;1338
2004;SP;MERIDIANO;PREFEITO;1;302;PSDB;ORIVALDO RIZZATO;VAL RIZZATO;45;;DEFERIDO;NÃO ELEITO;1188
2004;SP;MERIDIANO;PREFEITO;1;302;PMDB;IRCEU FAGUNDES;IRCEU FAGUNDES;15;;DEFERIDO;NÃO ELEITO;296
2004;SP;MERIDIANO;PREFEITO;1;302;PT;MAURO SANTO BINATI;MAURO BINATI;13;;DEFERIDO;NÃO ELEITO;153
2004;SP;MESOPOLIS;PREFEITO;1;152;PTB;OTACIO CIANCI;TAVINHO;14;;DEFERIDO;ELEITO;685
2004;SP;MESOPOLIS;PREFEITO;1;152;PDT;LEANDRO APARECIDO POLARINI;LEANDRO POLARINI;12;;DEFERIDO;NÃO ELEITO;643
2004;SP;MIGUELOPOLIS;PREFEITO;1;208;PSDB;CRISTIANO BARBOSA MOURA;CRISTIANO;45;;DEFERIDO;ELEITO;6782
2004;SP;MIGUELOPOLIS;PREFEITO;1;208;PT;CARLOS ALBERTO SILVA;BEBETO;13;;DEFERIDO;NÃO ELEITO;4881
2004;SP;MIGUELOPOLIS;PREFEITO;1;208;PC do B;LAURO FERNANDES DA SILVEIRA;LAURO VERDUREIRO;65;;DEFERIDO;NÃO ELEITO;311
2004;SP;MINEIROS DO TIETE;PREFEITO;1;241;PTB;EDSON REINALDO SABAINE;SABAÍNE;14;;DEFERIDO;ELEITO;2959
2004;SP;MINEIROS DO TIETE;PREFEITO;1;241;PPS;JOÃO SANCHEZ;JOÃO SANCHEZ;23;;DEFERIDO;NÃO ELEITO;1715
2004;SP;MINEIROS DO TIETE;PREFEITO;1;241;PT;APARECIDA ROSELENA ROSSI;ROSE ROSSI;13;;DEFERIDO;NÃO ELEITO;1413
2004;SP;MINEIROS DO TIETE;PREFEITO;1;241;PMN;BENEDITO SEBASTIAO DONIZETI BALIVO;DITO BALIVO;33;;DEFERIDO;NÃO ELEITO;43
2004;SP;MIRACATU;PREFEITO;1;218;PSDB;MIYOJI KAYO;MIYOJI;45;;DEFERIDO;ELEITO;6539
2004;SP;MIRACATU;PREFEITO;1;218;PFL;ITAMAR TAVARES DE MENDONÇA;ITAMAR MENDONÇA;25;;DEFERIDO;NÃO ELEITO;2656
2004;SP;MIRACATU;PREFEITO;1;218;PTB;JOÃO AMARILDO VALENTIN DA COSTA;DR. JOÃO;14;;DEFERIDO;NÃO ELEITO;2182
2004;SP;MIRA ESTRELA;PREFEITO;1;224;PL;ANTONIO CARLOS MACARRÃO DO PRADO;MACARRÃO;22;;DEFERIDO;ELEITO;1832
2004;SP;MIRANDOPOLIS;PREFEITO;1;153;PFL;JOSE ANTONIO RODRIGUES;JOSE ANTONIO;25;;DEFERIDO;ELEITO;6653
2004;SP;MIRANDOPOLIS;PREFEITO;1;153;PMDB;MITSUTOSHI IKEJIRI;IKEJIRI;15;;DEFERIDO;NÃO ELEITO;5671
2004;SP;MIRANDOPOLIS;PREFEITO;1;153;PTB;VAGNER TADEU ODORIZZI;DR VAGNER;14;;DEFERIDO;NÃO ELEITO;2138
2004;SP;MIRANTE DO PARANAPANEMA;PREFEITO;1;238;PFL;EDUARDO QUESADA PIAZZALUNGA;EDUARDO DO LATICINIO;25;;DEFERIDO;ELEITO;5004
2004;SP;MIRANTE DO PARANAPANEMA;PREFEITO;1;238;PP;PAULO ROBERTO DE ASSIS;PAULO REBECA;11;;DEFERIDO;NÃO ELEITO;2303
2004;SP;MIRANTE DO PARANAPANEMA;PREFEITO;1;238;PSDB;CARLOS SIQUEIRA RIBEIRO;KALU;45;;DEFERIDO;NÃO ELEITO;2118
2004;SP;MIRASSOL;PREFEITO;1;72;PL;EDILSON GARCIA;COELHO;22;;DEFERIDO;ELEITO;12038
2004;SP;MIRASSOL;PREFEITO;1;72;PFL;JOSE CARLOS PALCHETTI;DR. CHIM;25;;DEFERIDO;NÃO ELEITO;7576
2004;SP;MIRASSOL;PREFEITO;1;72;PSDB;SILVIA MARIA DE CASTILHO LAGUNA;SILVIA LAGUNA;45;;DEFERIDO;NÃO ELEITO;7372
